lncRNA,score
AC093911.1,8.70E-07
AC013275.2,8.70E-07
AC009305.1,8.70E-07
AC018643.4,8.70E-07
RP11-167B3.1,8.70E-07
RP11-31L22.3,8.70E-07
RP11-400K9.4,8.70E-07
AC007036.6,8.70E-07
RP11-31I22.4,8.70E-07
AC009542.2,8.70E-07
RP11-56F10.3,8.70E-07
RP5-1039K5.16,8.70E-07
RP11-46I8.3,8.70E-07
RP11-895K13.2,8.70E-07
RP11-444D13.1,8.70E-07
RP11-508P1.2,8.70E-07
RP4-565E6.1,8.70E-07
AF067845.1,8.70E-07
LINC00398,8.70E-07
NONHSAG033868,8.70E-07
TGFA-IT1,8.70E-07
RP11-313P18.2,8.70E-07
RP11-815J21.2,8.69E-07
NONHSAG043665,8.69E-07
RP11-583F2.5,8.69E-07
RP11-289H16.1,8.69E-07
CBX3,8.68E-07
NONHSAG042851,8.68E-07
RP11-88H12.2,8.67E-07
TTC3P1,8.67E-07
LIAS,8.67E-07
FBXL6,8.67E-07
RP11-173M1.5,8.67E-07
NR2C2AP,8.67E-07
RP11-325P15.2,8.67E-07
NONHSAG003949,8.67E-07
NONHSAG029307,8.67E-07
NONHSAG034913,8.67E-07
SOCS4,8.67E-07
NONHSAG042621,8.67E-07
RPI002_004533,8.67E-07
TRIM31-AS1,8.66E-07
UBE2E1-AS1,8.65E-07
AP000251.2,8.65E-07
ATRX,8.64E-07
AL590762.11,8.64E-07
RP11-350J20.5,8.64E-07
CTD-2007A10.1,8.64E-07
AC118754.4,8.64E-07
RP11-794G24.1,8.63E-07
SCRIB,8.63E-07
NONHSAG002455,8.62E-07
NONHSAG006775,8.62E-07
NONHSAG036781,8.62E-07
NONHSAG033271,8.62E-07
NONHSAG035588,8.62E-07
RP11-271C24.3,8.62E-07
TTLL10-AS1,8.61E-07
RP4-533D7.5,8.61E-07
RP4-779E11.3,8.61E-07
MFAP1P1,8.61E-07
CTA-363E6.2,8.60E-07
AC104809.2,8.60E-07
ZNF536,8.60E-07
NONHSAG030430,8.59E-07
NONHSAG004884,8.59E-07
LINC00596,8.59E-07
APRT,8.59E-07
NONHSAG003815,8.59E-07
NONHSAG044597,8.59E-07
NONHSAG022380,8.59E-07
NONHSAG021016,8.59E-07
NONHSAG055384,8.59E-07
RP1-223E5.4,8.57E-07
RP11-84E24.3,8.55E-07
RP1-5O6.4,8.54E-07
NONHSAG012506,8.54E-07
CTB-60E11.9,8.54E-07
RP11-554I8.2,8.54E-07
RP11-180D21.3,8.53E-07
NONHSAG043833,8.53E-07
NONHSAG039928,8.53E-07
CTB-31O20.3,8.52E-07
LINC00304,8.52E-07
NONHSAG053879,8.51E-07
AC012065.7,8.50E-07
RP11-214C8.2,8.50E-07
NONHSAG015128,8.50E-07
MTL5,8.49E-07
PIGP,8.49E-07
NONHSAG000889,8.49E-07
NONHSAG043327,8.49E-07
TECRL,8.48E-07
SH3D21,8.48E-07
CST13P,8.48E-07
RP4-607I7.1,8.48E-07
RP11-158I9.5,8.48E-07
NONHSAG032480,8.48E-07
NONHSAG013608,8.48E-07
RP11-365O16.3,8.48E-07
RP5-1070G24.2,8.48E-07
CTD-2545M3.8,8.47E-07
NONHSAG023048,8.46E-07
NONHSAG029790,8.46E-07
NONHSAG051863,8.44E-07
CTD-3064M3.4,8.44E-07
WASH3P,8.44E-07
NONHSAG034505,8.44E-07
RP11-361L15.4,8.43E-07
RP11-492E3.2,8.43E-07
SF3B14,8.43E-07
NONHSAG034168,8.42E-07
RP11-94C24.8,8.42E-07
RP11-149B9.2,8.42E-07
RP1-37N7.3,8.41E-07
NONHSAG041025,8.41E-07
RPS26,8.41E-07
LINC00685,8.39E-07
NONHSAG005984,8.39E-07
NONHSAG054843,8.39E-07
PHOSPHO2,8.39E-07
CCNYL1,8.39E-07
CYB5A,8.39E-07
NONHSAG013344,8.38E-07
NONHSAG040906,8.38E-07
NONHSAG033193,8.37E-07
NONHSAG051688,8.37E-07
NONHSAG026188,8.37E-07
RPI002_004277,8.37E-07
RN7SKP69,8.37E-07
NONHSAG028363,8.36E-07
NONHSAG048320,8.36E-07
RP11-436H22.1,8.36E-07
RP11-855C21.1,8.35E-07
XXbac-BPG55C20.7,8.35E-07
CTD-2350J17.1,8.34E-07
AC007879.6,8.34E-07
RP11-5N11.2,8.34E-07
RP11-262I2.2,8.34E-07
RP11-18D7.2,8.34E-07
AC007880.1,8.34E-07
RP5-1119D9.4,8.34E-07
CTD-2207A17.1,8.34E-07
COX7A2,8.33E-07
C5AR1,8.33E-07
TMEM163,8.33E-07
NONHSAG008419,8.33E-07
AC079776.7,8.33E-07
NONHSAG031604,8.33E-07
CTD-2017C7.3,8.33E-07
NONHSAG000157,8.33E-07
NONHSAG011868,8.33E-07
NONHSAG024846,8.33E-07
NONHSAG022730,8.33E-07
NONHSAG032591,8.33E-07
DAP3P1,8.33E-07
NONHSAG053860,8.33E-07
NONHSAG052875,8.33E-07
NONHSAG037138,8.33E-07
NONHSAG012910,8.33E-07
NONHSAG019053,8.33E-07
AC005077.14,8.33E-07
NONHSAG014963,8.33E-07
NONHSAG041676,8.33E-07
NONHSAG029712,8.33E-07
NONHSAG005342,8.33E-07
NONHSAG003542,8.33E-07
NONHSAG029799,8.33E-07
NONHSAG051035,8.33E-07
NONHSAG044000,8.33E-07
NONHSAG039248,8.33E-07
NONHSAG042694,8.33E-07
NONHSAG000667,8.33E-07
FHL3,8.33E-07
NONHSAG018558,8.33E-07
TCEA2,8.33E-07
ZBTB32,8.33E-07
NONHSAG035025,8.33E-07
NONHSAG031911,8.33E-07
WBSCR27,8.33E-07
NONHSAG035497,8.33E-07
ATP5D,8.33E-07
NONHSAG009457,8.33E-07
NONHSAG051715,8.33E-07
NONHSAG030061,8.33E-07
NONHSAG025357,8.33E-07
NONHSAG024077,8.33E-07
SLC48A1,8.33E-07
MMD,8.33E-07
RPS12P27,8.33E-07
NONHSAG053331,8.33E-07
NONHSAG013525,8.33E-07
NONHSAG026872,8.33E-07
AC005301.8,8.33E-07
NONHSAG041757,8.33E-07
NONHSAG001220,8.33E-07
NONHSAG034238,8.33E-07
GATM,8.33E-07
NONHSAG049807,8.33E-07
TCEA1P4,8.33E-07
NONHSAG042727,8.33E-07
NONHSAG043087,8.33E-07
G6PC3,8.33E-07
EMC9,8.33E-07
NONHSAG045047,8.33E-07
NONHSAG047557,8.33E-07
NONHSAG005404,8.33E-07
NONHSAG006804,8.33E-07
ZNF260,8.33E-07
MEIOB,8.33E-07
NONHSAG001054,8.33E-07
RP11-41O4.1,8.33E-07
PHLDA3,8.33E-07
NONHSAG036811,8.33E-07
NONHSAG027810,8.33E-07
COQ2,8.33E-07
NUDCD2,8.33E-07
COPG2,8.33E-07
NONHSAG023423,8.33E-07
NONHSAG055781,8.33E-07
TIMM17B,8.33E-07
NONHSAG012173,8.33E-07
NONHSAG054542,8.33E-07
NONHSAG040797,8.33E-07
NONHSAG037407,8.33E-07
NONHSAG009629,8.33E-07
NONHSAG039682,8.33E-07
NONHSAG044782,8.33E-07
RP11-1105G2.3,8.33E-07
NONHSAG003562,8.33E-07
NONHSAG041192,8.33E-07
NONHSAG045182,8.33E-07
NONHSAG047942,8.33E-07
NONHSAG026680,8.33E-07
NONHSAG049285,8.33E-07
NONHSAG049134,8.33E-07
NONHSAG010547,8.33E-07
GLUD1P3,8.33E-07
NEXN,8.33E-07
NONHSAG046761,8.33E-07
NONHSAG044776,8.33E-07
CCDC106,8.33E-07
BBC3,8.33E-07
NONHSAG039445,8.33E-07
NONHSAG007323,8.33E-07
NONHSAG009158,8.33E-07
NONHSAG009159,8.33E-07
NONHSAG052730,8.33E-07
NONHSAG054047,8.33E-07
NONHSAG030878,8.33E-07
NONHSAG051565,8.33E-07
NONHSAG035518,8.33E-07
NONHSAG025808,8.33E-07
NUDT17,8.33E-07
PRKCA,8.33E-07
LINC00951,8.33E-07
NONHSAG028961,8.33E-07
SSNA1,8.33E-07
PHF15,8.33E-07
NONHSAG033187,8.33E-07
NONHSAG010404,8.33E-07
NONHSAG039351,8.33E-07
NONHSAG030982,8.33E-07
RP11-424M21.1,8.33E-07
NONHSAG012782,8.33E-07
RANGRF,8.33E-07
TMEM44,8.33E-07
PAPOLG,8.33E-07
MYL5,8.33E-07
NONHSAG035712,8.33E-07
NONHSAG049229,8.33E-07
NONHSAG052452,8.33E-07
NONHSAG052451,8.33E-07
RP11-553N19.1,8.33E-07
CTB-78F1.1,8.33E-07
RP11-316I3.2,8.33E-07
RP11-141O11.1,8.33E-07
RP11-67M1.1,8.33E-07
RP11-489O18.1,8.33E-07
CTD-2194L12.3,8.33E-07
AC011995.1,8.33E-07
RP11-499F3.1,8.33E-07
RP11-252E2.1,8.32E-07
AC023347.1,8.32E-07
RP11-171I2.4,8.31E-07
RP11-12A16.3,8.31E-07
RP11-310J24.3,8.31E-07
RP11-510M2.6,8.30E-07
RP11-173D3.1,8.30E-07
RP11-47P18.2,8.30E-07
RP11-201A3.1,8.29E-07
NONHSAG042650,8.29E-07
NONHSAG017018,8.29E-07
NONHSAG010139,8.29E-07
SEPT7P3,8.29E-07
NONHSAG051618,8.29E-07
RP11-179B15.5,8.28E-07
RP11-1O2.1,8.28E-07
LINC00967,8.27E-07
RP11-845M18.7,8.27E-07
AP003774.1,8.27E-07
RP11-341G23.2,8.27E-07
RP11-555J4.4,8.27E-07
NONHSAG018111,8.27E-07
AC005042.2,8.27E-07
NONHSAG014280,8.27E-07
NONHSAG026698,8.27E-07
NONHSAG028599,8.27E-07
RN7SKP16,8.27E-07
NONHSAG036543,8.27E-07
NONHSAG004139,8.27E-07
AC074367.1,8.27E-07
SETDB2,8.27E-07
NONHSAG016930,8.27E-07
LRRC7,8.27E-07
NONHSAG033133,8.27E-07
PDE6D,8.27E-07
RP11-102M11.1,8.27E-07
TMEM234,8.27E-07
RN7SKP187,8.27E-07
RP11-656E20.5,8.27E-07
RP11-196D18.1,8.27E-07
NONHSAG008553,8.25E-07
NONHSAG040658,8.25E-07
NONHSAG048908,8.25E-07
NONHSAG050865,8.25E-07
NONHSAG009782,8.25E-07
NONHSAG019732,8.25E-07
NONHSAG030541,8.25E-07
NONHSAG047265,8.25E-07
NONHSAG011856,8.25E-07
NONHSAG026739,8.25E-07
NONHSAG042693,8.25E-07
NONHSAG034772,8.25E-07
NONHSAG037606,8.25E-07
NONHSAG024535,8.25E-07
NONHSAG053362,8.25E-07
P4HA1,8.25E-07
NONHSAG051045,8.25E-07
NONHSAG027987,8.25E-07
NONHSAG004877,8.25E-07
42255,8.25E-07
SGOL1-AS1,8.25E-07
RP11-109P14.10,8.24E-07
PAICSP4,8.24E-07
TAS2R64P,8.24E-07
CALM1P1,8.24E-07
NONHSAG014203,8.24E-07
ANAPC11,8.24E-07
NONHSAG024134,8.23E-07
AC104655.3,8.22E-07
CTB-186G2.1,8.22E-07
AC005682.6,8.20E-07
NONHSAG025672,8.19E-07
NONHSAG026203,8.19E-07
CTD-2373H9.5,8.19E-07
XXbac-B476C20.17,8.18E-07
CTD-2514K5.4,8.18E-07
RP11-1100L3.7,8.17E-07
RP11-2C7.1,8.16E-07
RP11-381O7.3,8.16E-07
AC025442.3,8.16E-07
LA16c-380H5.2,8.15E-07
NONHSAG011153,8.15E-07
NONHSAG004873,8.15E-07
NONHSAG041577,8.14E-07
NONHSAG015866,8.14E-07
NONHSAG044738,8.14E-07
NONHSAG031324,8.14E-07
AC005077.5,8.14E-07
NONHSAG043081,8.14E-07
NONHSAG049767,8.14E-07
NONHSAG033474,8.14E-07
NONHSAG037977,8.14E-07
NONHSAG055095,8.14E-07
NONHSAG005505,8.14E-07
NONHSAG020939,8.14E-07
NONHSAG022032,8.14E-07
NONHSAG043205,8.14E-07
NONHSAG037464,8.14E-07
NONHSAG016460,8.14E-07
NONHSAG042250,8.14E-07
NONHSAG044706,8.13E-07
NONHSAG043578,8.13E-07
NONHSAG045082,8.13E-07
CTD-2193P3.2,8.13E-07
RP11-74C13.4,8.12E-07
POLR3GL,8.11E-07
AC091493.2,8.10E-07
RP11-863P13.3,8.09E-07
NONHSAG009721,8.09E-07
NONHSAG056029,8.08E-07
42074,8.08E-07
CTC-339F2.2,8.08E-07
RP11-431K24.3,8.08E-07
NONHSAG011437,8.07E-07
NONHSAG004036,8.06E-07
NONHSAG030801,8.05E-07
RP11-752G15.9,8.05E-07
LINC00933,8.05E-07
RP11-64C12.3,8.05E-07
FAM86FP,8.05E-07
FAM86DP,8.05E-07
NPM1P37,8.05E-07
ZNF815P,8.05E-07
NONHSAG013397,8.05E-07
PTGR1,8.05E-07
CRHR2,8.05E-07
RP11-687F6.4,8.05E-07
NONHSAG023117,8.05E-07
CATSPER2P1,8.05E-07
PLAT,8.05E-07
RN7SL508P,8.05E-07
TMCC3,8.05E-07
CLEC7A,8.05E-07
NONHSAG042779,8.05E-07
PIAS3,8.05E-07
RP5-1109J22.1,8.05E-07
NONHSAG053545,8.05E-07
NONHSAG009047,8.05E-07
RN7SL566P,8.05E-07
NONHSAG005409,8.05E-07
RP11-12A2.3,8.05E-07
RP11-252A24.2,8.05E-07
NONHSAG022759,8.05E-07
NONHSAG037406,8.05E-07
RN7SKP292,8.05E-07
NONHSAG028619,8.05E-07
NONHSAG012482,8.05E-07
RP11-106J23.2,8.05E-07
NONHSAG042332,8.05E-07
NONHSAG047421,8.05E-07
RN7SKP245,8.05E-07
RP11-764K9.4,8.05E-07
NONHSAG012922,8.05E-07
RP11-925D8.5,8.05E-07
NONHSAG052509,8.05E-07
NONHSAG042737,8.05E-07
NONHSAG050394,8.05E-07
TMEM183A,8.05E-07
PHLDB3,8.05E-07
NONHSAG021732,8.05E-07
RP11-930O11.2,8.05E-07
RP11-787D18.1,8.04E-07
AP002856.7,8.04E-07
RP3-388M5.9,8.04E-07
RP1-142L7.9,8.04E-07
NONHSAG007366,8.03E-07
RP11-8L18.2,8.03E-07
AC016739.2,8.03E-07
TPCN1,8.03E-07
RP4-800M22.2,8.03E-07
NONHSAG016707,8.03E-07
RP3-514P16.1,8.03E-07
RN7SL498P,8.03E-07
NONHSAG041761,8.02E-07
GRM7-AS1,8.02E-07
RP11-531A24.3,8.02E-07
RP1-127C7.6,8.02E-07
RP11-548B3.3,8.02E-07
NONHSAG053624,8.01E-07
NONHSAG043138,7.99E-07
NONHSAG012948,7.99E-07
NONHSAG002377,7.99E-07
NONHSAG014361,7.99E-07
TSR1,7.99E-07
NONHSAG044243,7.99E-07
NONHSAG026705,7.99E-07
NONHSAG015450,7.99E-07
MRPS18B,7.99E-07
NONHSAG038970,7.99E-07
NONHSAG048846,7.99E-07
NONHSAG051855,7.99E-07
NONHSAG023681,7.99E-07
AC140076.1,7.99E-07
NDUFB8P2,7.99E-07
AC104651.1,7.99E-07
NONHSAG014940,7.99E-07
ILF2P1,7.99E-07
NELFE,7.99E-07
SERBP1P6,7.99E-07
AC079354.5,7.99E-07
CENPJ,7.99E-07
TBCCD1,7.99E-07
NT5C,7.99E-07
NONHSAG018062,7.99E-07
SNRNP27,7.99E-07
RP11-516A11.3,7.99E-07
EIF1AXP1,7.99E-07
NONHSAG042629,7.99E-07
NONHSAG022022,7.99E-07
DDX50P1,7.99E-07
NONHSAG036770,7.99E-07
NONHSAG016821,7.99E-07
NONHSAG043863,7.99E-07
RP11-384B12.2,7.99E-07
NONHSAG052969,7.99E-07
NONHSAG009573,7.99E-07
RP11-79P5.2,7.98E-07
RP11-725G5.2,7.98E-07
RP11-194G10.3,7.98E-07
RP11-189E14.3,7.98E-07
AC018737.3,7.98E-07
AC012462.3,7.98E-07
RP11-805I24.3,7.98E-07
LINC00682,7.98E-07
RP11-473I1.6,7.98E-07
XXyac-YM21GA2.7,7.98E-07
RP11-225N10.1,7.98E-07
RP11-344B2.2,7.98E-07
RP13-494C23.1,7.98E-07
AC091962.3,7.98E-07
RPS6KA2-AS1,7.97E-07
AC104532.3,7.97E-07
RP11-120K24.5,7.97E-07
NONHSAG001388,7.96E-07
RP11-610P16.1,7.95E-07
RP11-401P9.5,7.94E-07
RP11-855A2.5,7.94E-07
CTD-2033D15.1,7.93E-07
AC018693.6,7.93E-07
CHURC1,7.90E-07
NONHSAG015797,7.90E-07
NONHSAG018177,7.90E-07
DOM3Z,7.90E-07
NONHSAG003526,7.90E-07
RP11-343J18.1,7.90E-07
RP11-756P10.5,7.90E-07
RP11-498E2.7,7.88E-07
NONHSAG001750,7.87E-07
NONHSAG041971,7.87E-07
RN7SKP63,7.87E-07
NONHSAG002794,7.86E-07
RP3-402G11.27,7.86E-07
RP5-1142A6.7,7.86E-07
NONHSAG003744,7.85E-07
NONHSAG015158,7.85E-07
KLHL6-AS1,7.85E-07
RP3-453P22.2,7.85E-07
RP11-731J8.2,7.85E-07
RP11-389G6.3,7.85E-07
CTD-2316B1.1,7.85E-07
RP11-13A1.1,7.85E-07
RP11-215H22.1,7.85E-07
AC113167.1,7.85E-07
LINC00577,7.84E-07
RP11-557C18.4,7.84E-07
NONHSAG024296,7.84E-07
NONHSAG021746,7.82E-07
WTAPP1,7.82E-07
AC018470.4,7.82E-07
NONHSAG005502,7.81E-07
NONHSAG041155,7.81E-07
NONHSAG054645,7.81E-07
RP11-522L3.3,7.81E-07
NONHSAG014035,7.81E-07
NONHSAG006519,7.81E-07
NONHSAG034773,7.81E-07
XXbac-BPG181B23.4,7.81E-07
NONHSAG042904,7.81E-07
NONHSAG014000,7.81E-07
NONHSAG039878,7.81E-07
RP11-1029J19.4,7.80E-07
NONHSAG038549,7.80E-07
NONHSAG035941,7.80E-07
NONHSAG043573,7.80E-07
LACTB2,7.80E-07
NONHSAG019855,7.80E-07
RP11-87E22.1,7.80E-07
RP11-53O19.2,7.80E-07
RP11-20B24.7,7.78E-07
MAL,7.78E-07
GGN,7.78E-07
RP1-178F10.1,7.77E-07
NONHSAG009084,7.76E-07
HS1BP3-IT1,7.76E-07
LINC00846,7.75E-07
RP11-1149O23.2,7.75E-07
SKINTL,7.74E-07
SCGB3A2,7.74E-07
NONHSAG022938,7.74E-07
NONHSAG012029,7.74E-07
NONHSAG039423,7.74E-07
PI4KAP2,7.73E-07
CTC-273B12.10,7.72E-07
RP11-129J12.2,7.68E-07
PANDAR,7.68E-07
CTD-3216D2.5,7.67E-07
CTD-2369P2.2,7.67E-07
MIR3615,7.67E-07
RP5-1121A15.1,7.65E-07
NONHSAG014076,7.65E-07
NONHSAG021027,7.65E-07
NONHSAG023774,7.65E-07
NONHSAG023199,7.65E-07
NONHSAG039429,7.65E-07
NONHSAG039427,7.65E-07
CTD-3065B20.1,7.65E-07
NONHSAG037471,7.65E-07
NONHSAG040371,7.65E-07
NONHSAG043136,7.65E-07
NONHSAG006902,7.65E-07
NONHSAG000567,7.65E-07
NONHSAG041188,7.65E-07
HMGB3P4,7.65E-07
NONHSAG028072,7.65E-07
NONHSAG012368,7.65E-07
NONHSAG005278,7.65E-07
RN7SKP154,7.65E-07
RN7SKP150,7.65E-07
NONHSAG035390,7.65E-07
RP11-181C21.6,7.65E-07
NONHSAG038146,7.65E-07
NONHSAG025944,7.65E-07
RP11-486G15.1,7.65E-07
NONHSAG001014,7.65E-07
NONHSAG004923,7.65E-07
NONHSAG048909,7.65E-07
IFT88,7.65E-07
NONHSAG031021,7.65E-07
RP11-767L7.1,7.65E-07
NONHSAG006992,7.65E-07
NONHSAG026815,7.65E-07
NONHSAG015402,7.65E-07
ATP6V1G1P4,7.65E-07
NONHSAG004070,7.65E-07
NONHSAG052427,7.65E-07
NONHSAG000974,7.65E-07
NONHSAG034696,7.65E-07
NONHSAG034526,7.65E-07
NONHSAG007607,7.65E-07
RP11-759F5.1,7.65E-07
NONHSAG006551,7.65E-07
NONHSAG052711,7.65E-07
NONHSAG005503,7.65E-07
NONHSAG011135,7.65E-07
NONHSAG015301,7.65E-07
NONHSAG015309,7.65E-07
NONHSAG050825,7.65E-07
AC009274.6,7.65E-07
PRDX3P4,7.65E-07
NONHSAG034224,7.65E-07
NONHSAG025473,7.65E-07
NONHSAG042592,7.65E-07
GAPDHP36,7.65E-07
AC091492.2,7.65E-07
NONHSAG032081,7.65E-07
NONHSAG006847,7.65E-07
NONHSAG008417,7.65E-07
HFE,7.65E-07
NONHSAG051979,7.65E-07
ZNF414,7.65E-07
NONHSAG047442,7.65E-07
NONHSAG052699,7.65E-07
ABLIM1,7.65E-07
NONHSAG036467,7.65E-07
NONHSAG052525,7.65E-07
NONHSAG016557,7.65E-07
NONHSAG013457,7.65E-07
NONHSAG013452,7.65E-07
NONHSAG013982,7.65E-07
NONHSAG007853,7.65E-07
NONHSAG029579,7.65E-07
NONHSAG050788,7.65E-07
NONHSAG028621,7.65E-07
NONHSAG023631,7.65E-07
ADAP2,7.65E-07
NONHSAG049297,7.65E-07
NONHSAG049123,7.65E-07
NONHSAG049122,7.65E-07
NONHSAG030053,7.65E-07
NONHSAG053271,7.65E-07
NONHSAG042969,7.65E-07
NONHSAG038602,7.65E-07
NONHSAG047600,7.65E-07
DHRS12,7.65E-07
NONHSAG039538,7.65E-07
NONHSAG039537,7.65E-07
NONHSAG037075,7.65E-07
NONHSAG018218,7.65E-07
NONHSAG052685,7.65E-07
NONHSAG003022,7.65E-07
DPY19L2P4,7.65E-07
NONHSAG003685,7.65E-07
NONHSAG005537,7.65E-07
RP11-391J13.1,7.65E-07
NONHSAG022353,7.65E-07
NONHSAG010391,7.65E-07
NONHSAG034610,7.65E-07
PAICSP1,7.65E-07
RP11-305O4.2,7.65E-07
NONHSAG035254,7.65E-07
RPS3AP3,7.65E-07
NONHSAG032610,7.65E-07
NONHSAG037678,7.65E-07
NONHSAG009991,7.65E-07
PFN4,7.65E-07
NONHSAG031146,7.65E-07
AC002543.2,7.65E-07
NONHSAG047837,7.65E-07
NONHSAG026629,7.65E-07
GNPDA1,7.65E-07
RP11-1018N14.5,7.65E-07
PLA2G12AP1,7.65E-07
NONHSAG015386,7.65E-07
NONHSAG015387,7.65E-07
RP11-290L1.4,7.65E-07
HMGB1P19,7.65E-07
NONHSAG048642,7.65E-07
NONHSAG027238,7.65E-07
ABT1P1,7.65E-07
U73169.1,7.65E-07
NONHSAG033831,7.65E-07
NONHSAG023250,7.65E-07
NONHSAG023257,7.65E-07
NONHSAG039388,7.65E-07
NONHSAG052196,7.65E-07
RP4-644L1.2,7.65E-07
NONHSAG036711,7.65E-07
RP11-100E13.3,7.65E-07
NONHSAG009542,7.65E-07
NONHSAG003636,7.65E-07
NONHSAG032821,7.65E-07
POLHP1,7.65E-07
MTND5P15,7.65E-07
MTND5P12,7.65E-07
RP11-777F6.3,7.65E-07
NONHSAG054838,7.65E-07
HOXD3,7.65E-07
NONHSAG023867,7.65E-07
RP11-641C17.1,7.65E-07
PTPN2P1,7.65E-07
NONHSAG036694,7.65E-07
NONHSAG040042,7.65E-07
NONHSAG040041,7.65E-07
NONHSAG007770,7.65E-07
RP11-156G14.5,7.65E-07
NONHSAG004958,7.65E-07
NONHSAG052408,7.65E-07
NONHSAG017324,7.65E-07
NONHSAG017320,7.65E-07
HSPA8P3,7.65E-07
PROS1,7.65E-07
NONHSAG051358,7.65E-07
RP5-1154E9.7,7.65E-07
CTD-3092A11.1,7.65E-07
RN7SL37P,7.65E-07
AGER,7.65E-07
NONHSAG042175,7.65E-07
NONHSAG007955,7.65E-07
NONHSAG055471,7.65E-07
RP11-491H9.3,7.65E-07
NONHSAG007488,7.65E-07
NONHSAG007483,7.65E-07
RBM24,7.65E-07
RN7SL239P,7.65E-07
NONHSAG003831,7.65E-07
NONHSAG018620,7.65E-07
NONHSAG019574,7.65E-07
NONHSAG034155,7.65E-07
CTA-503F6.2,7.65E-07
NONHSAG035851,7.65E-07
NONHSAG042651,7.65E-07
AC010642.2,7.65E-07
NONHSAG049904,7.65E-07
NONHSAG020334,7.65E-07
AP002381.2,7.65E-07
RP11-159H10.1,7.65E-07
NONHSAG036186,7.65E-07
NONHSAG011949,7.65E-07
NONHSAG012914,7.65E-07
NONHSAG012915,7.65E-07
MAPKAPK2,7.65E-07
NONHSAG029939,7.65E-07
NONHSAG028042,7.65E-07
NONHSAG052313,7.65E-07
NONHSAG013393,7.65E-07
DDX10P1,7.65E-07
NONHSAG015251,7.65E-07
COX6CP1,7.65E-07
NONHSAG050424,7.65E-07
NONHSAG021201,7.65E-07
NONHSAG030619,7.65E-07
NONHSAG040597,7.65E-07
RP3-403L10.2,7.65E-07
NONHSAG002558,7.65E-07
NONHSAG047012,7.65E-07
OSBPL9P4,7.65E-07
NONHSAG027664,7.65E-07
RP11-311B14.1,7.65E-07
RP1-168P16.3,7.65E-07
NONHSAG029217,7.65E-07
NONHSAG011040,7.65E-07
NONHSAG011078,7.65E-07
LRRK2,7.65E-07
TCEB1P19,7.65E-07
NONHSAG041345,7.65E-07
AC012363.8,7.65E-07
AC012363.7,7.65E-07
RN7SL505P,7.65E-07
NONHSAG032135,7.65E-07
NONHSAG041833,7.65E-07
RP11-456J20.1,7.65E-07
AC110781.3,7.65E-07
NONHSAG007186,7.65E-07
NONHSAG052722,7.65E-07
NONHSAG027141,7.65E-07
RN7SL864P,7.65E-07
NANOGP5,7.65E-07
NONHSAG017046,7.65E-07
NONHSAG015994,7.65E-07
NONHSAG049810,7.65E-07
NONHSAG051080,7.65E-07
NONHSAG022874,7.65E-07
AC022400.1,7.65E-07
ZNF33BP1,7.65E-07
NONHSAG040326,7.65E-07
NONHSAG049323,7.65E-07
NONHSAG049327,7.65E-07
NONHSAG049326,7.65E-07
NONHSAG023916,7.65E-07
NONHSAG025427,7.65E-07
FABP7P1,7.65E-07
NONHSAG047774,7.65E-07
NONHSAG055533,7.65E-07
NONHSAG000880,7.65E-07
NONHSAG038581,7.65E-07
AURKAIP1,7.65E-07
NONHSAG031658,7.65E-07
NONHSAG032306,7.65E-07
NONHSAG045337,7.65E-07
NONHSAG020905,7.65E-07
AC061961.2,7.65E-07
RP11-472I20.2,7.65E-07
NONHSAG025622,7.65E-07
NONHSAG021755,7.65E-07
FAHD2CP,7.65E-07
NASP,7.65E-07
NONHSAG022175,7.65E-07
NONHSAG053604,7.65E-07
RP11-270F18.2,7.65E-07
RP11-1143G9.2,7.65E-07
RN7SL452P,7.65E-07
NONHSAG028166,7.65E-07
NONHSAG033260,7.65E-07
NONHSAG003908,7.65E-07
GLUD1P2,7.65E-07
LTV1P1,7.65E-07
NONHSAG017579,7.65E-07
LINC00453,7.65E-07
NONHSAG050308,7.65E-07
RPLP1P11,7.65E-07
NONHSAG015862,7.65E-07
NONHSAG001671,7.65E-07
NONHSAG039859,7.65E-07
C6orf203,7.65E-07
NONHSAG034904,7.65E-07
NONHSAG048050,7.65E-07
NONHSAG048056,7.65E-07
NONHSAG042709,7.65E-07
B9D2,7.65E-07
RN7SKP8,7.65E-07
RP11-65N13.6,7.65E-07
KRT18P37,7.65E-07
RPL7L1P3,7.65E-07
NONHSAG014604,7.65E-07
NONHSAG009069,7.65E-07
NONHSAG003200,7.65E-07
NONHSAG023161,7.65E-07
NONHSAG004467,7.65E-07
NONHSAG013151,7.65E-07
NONHSAG019802,7.65E-07
RP11-93K7.1,7.65E-07
NONHSAG042542,7.65E-07
AP001065.7,7.65E-07
NONHSAG022647,7.65E-07
NONHSAG033809,7.65E-07
NONHSAG031520,7.65E-07
NONHSAG023200,7.65E-07
NONHSAG032385,7.65E-07
NONHSAG044472,7.65E-07
NONHSAG051925,7.65E-07
RP11-789L4.1,7.65E-07
NONHSAG027063,7.65E-07
NONHSAG032810,7.65E-07
NONHSAG052572,7.65E-07
NONHSAG053198,7.65E-07
NONHSAG026947,7.65E-07
NONHSAG017878,7.65E-07
NONHSAG035722,7.65E-07
NONHSAG038265,7.65E-07
NONHSAG038268,7.65E-07
MTND5P26,7.65E-07
