度数：5
,1,1,1,1,1,3,3,3,3,3,5,5,5,5,5,7,7,7,7,7,9,9,9,9,9
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
9,659,5,0.45454545454545453,5.247413525369777,0.026761,1128,5,0.45454545454545453,4.120312228491537,0.045951,1598,5,0.45454545454545453,3.4062960287437645,0.065183,2068,5,0.45454545454545453,2.889875704313567,0.084414,2539,6,0.5454545454545454,3.440477803522417,0.103646
度数：15
,1,1,1,1,1,3,3,3,3,3,5,5,5,5,5,7,7,7,7,7,9,9,9,9,9
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
1,368,5,0.45454545454545453,6.491605827881727,0.014853,849,5,0.45454545454545453,4.713075774803818,0.034535,1327,5,0.45454545454545453,3.7852504611738538,0.054094,1806,5,0.45454545454545453,3.159703815858277,0.073694,2284,6,0.5454545454545454,3.6955394028482966,0.093212
3,408,5,0.45454545454545453,6.269971680841661,0.01649,889,5,0.45454545454545453,4.616519304211794,0.036172,1367,5,0.45454545454545453,3.724363215494788,0.055731,1846,5,0.45454545454545453,3.115831451236347,0.07533,2324,6,0.5454545454545454,3.6535360982563376,0.094848
5,409,5,0.45454545454545453,6.264719632765574,0.016531,890,5,0.45454545454545453,4.614163744444544,0.036213,1368,5,0.45454545454545453,3.7228654473639944,0.055772,1847,5,0.45454545454545453,3.114747978274394,0.075371,2325,6,0.5454545454545454,3.652496096973607,0.094889
7,409,5,0.45454545454545453,6.264719632765574,0.016531,890,5,0.45454545454545453,4.614163744444544,0.036213,1368,5,0.45454545454545453,3.7228654473639944,0.055772,1847,5,0.45454545454545453,3.114747978274394,0.075371,2325,6,0.5454545454545454,3.652496096973607,0.094889
9,410,5,0.45454545454545453,6.259480696716471,0.016572,891,5,0.45454545454545453,4.611810941169499,0.036254,1369,5,0.45454545454545453,3.7213688456785095,0.055812,1848,5,0.45454545454545453,3.1136651460654106,0.075412,2326,6,0.5454545454545454,3.651456581562534,0.09493
度数：20
,1,1,1,1,1,3,3,3,3,3,5,5,5,5,5,7,7,7,7,7,9,9,9,9,9
,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR,X,Y,Sen,FET_p,FPR
1,304,5,0.45454545454545453,6.90324309426419,0.012235,789,5,0.45454545454545453,4.867160430752862,0.03208,1274,5,0.45454545454545453,3.8690030226093555,0.051925,1757,5,0.45454545454545453,3.2149137446823315,0.071689,2240,6,0.5454545454545454,3.7426745306349227,0.091411
3,307,5,0.45454545454545453,6.882047017051015,0.012357,792,5,0.45454545454545453,4.859171340966733,0.032203,1277,5,0.45454545454545453,3.864164314697672,0.052048,1760,5,0.45454545454545453,3.2114856480419,0.071811,2243,6,0.5454545454545454,3.739429033051479,0.091534
5,308,5,0.45454545454545453,6.875028557919818,0.012398,793,5,0.45454545454545453,4.856515286954667,0.032244,1278,5,0.45454545454545453,3.862554091863529,0.052089,1761,5,0.45454545454545453,3.2103443609913747,0.071852,2244,6,0.5454545454545454,3.7383482448528143,0.091575
7,308,5,0.45454545454545453,6.875028557919818,0.012398,793,5,0.45454545454545453,4.856515286954667,0.032244,1278,5,0.45454545454545453,3.862554091863529,0.052089,1761,5,0.45454545454545453,3.2103443609913747,0.071852,2244,6,0.5454545454545454,3.7383482448528143,0.091575
9,308,5,0.45454545454545453,6.875028557919818,0.012398,793,5,0.45454545454545453,4.856515286954667,0.032244,1278,5,0.45454545454545453,3.862554091863529,0.052089,1761,5,0.45454545454545453,3.2103443609913747,0.071852,2244,6,0.5454545454545454,3.7383482448528143,0.091575
